_type,_id,_revision,_page.next,regionas,telkinio_pav,m_vietos_kodas,m_vietos_pav,koord,data,vandens_temp,suspend_medziagos,sarmingumas,deguonis_istirpes,ph,skaidrumas,elektr_laidis,biochem_deg_suvartojimas,amonio_azotas,nitritu_azotas,nitratu_azotas,azotas_mineralinis,azotas_bendras,fosfatu_fosforas,fosforas_bendras,anglingumas,chlorofilas_a,kalcio_karbonatas,gyvsidabris,kadmis,nikelis,svinas,varis,chromas,vanadis,aliuminis,alavas,arsenas,cinkas,antracenas,fluorantenas,naftalenas,benz_a_pirenas,benz_b_fluorantenas,benz_k_fluorantenas,benz_ghi_perilenas,inden_123_cd_pirenas,p4_n_nonilfenolis,p4_n_oktilfenolis,p4_nonilfenolis_sakot,p4_tert_oktilfenolis,nonilfenoliai,pentachlorfenolis,benzenas,p12_dichloretanas,p123_trichlorbenzenas,p124_trichlorbenzenas,heksachlorbutadienas,trichloretilenas,tetrachlormetanas,dichlormetanas,tetrachloretilenas,trichlormetanas,aldrinas,dieldrinas,izodrinas,endrinas,alfa_heksachlorcikloheksanas,beta_heksachlorcikloheksanas,gama_heksachlorcikloheksanas,heksachlorbenzenas,pentachlorbenzenas,alfa_endosulfanas,beta_endosulfanas,o_p_ddt,p_p_ddd,p_p_ddt,p_p_dde,simazinas,atrazinas,diuronas,izoproturonas,chinoksifenas,aklonifenas,cibutrinas,terbutrinas,chlorpyrifosas,chlorfenvinfosas,trifluralinas,heptachloras,heptachloro_epoksidas,tributilalavo_katijonas,di2_etilheksilftalatas,bde_28,bde_47,bde_85,bde_99,bde_100,bde_153,bde_154,pcb_28,pcb_52,pcb_101,pcb_118,pcb_138,pcb_153,pcb_180,pfos,dikofolis,alachloras,bifenoksas,cipermetrinas,dichlorvosas,p4_t_oktilfenolio_dietoksilatas,p4_t_oktilfenolio_monoetoksilatas,p4_t_oktilfenolio_trietoksilatas
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cb25176a-ab72-47c5-8ded-aaff259126be,774b6301-5854-42f7-bda8-84972d2fdf29,,Kauno,Angirių tvenkinys,LTL410,Angirių tvenkinys,POINT (6128127 482763),2018-05-15,18.7,2.8,4.3,118.662,8.7,0.9,504.0,2.7,0.053,0.031,3.8,3.884,5.2,0.006,0.052,,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cb66021f-c257-42e2-80da-d6bfadcec23f,80b37f80-d014-433a-8969-fca6ae321904,,Alytaus,Galadusys,LTL187,Galadusys,POINT (6007408 461186),2018-07-16,21.0,4.5,2.9,106.335,8.6,4.9,349.0,2.4,0.02,0.002,0.03,0.052,0.4,0.031,0.059,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cb9395fd-6ff0-4d88-b425-3a3a347315ca,76a864be-e838-48e5-ad3d-792a4079b78d,,Utenos,Alksnas,LTL331,Alksnas,POINT (6137078 626267),2019-08-28,22.0,2.1,3.5,8.7,8.4,4.7,333.0,1.3,0.02,"<0,001",0.04,0.061,0.24,0.003,0.01,,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cbb0f644-dd8d-4cc1-9a4b-80a9f7632724,d2c39b54-4439-40d7-8f15-47fbe80606aa,,Vilniaus RAAD,Vilnoja,LTL365,Vilnoja,,2022-08-25,24.5,<2,2.3,8.8,8.48,4.8,269.0,1.1,"<0,02","<0,005",0.02,0.045,0.122,"<0,015","<0,015",,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cc011324-a801-407b-8787-e226e41d3f73,2f3219ad-7321-4e7b-a093-0eb5631b6ed9,,Utenos RAAD,Ilgis,LTL306,Ilgis,,2022-07-14,21.1,2.6,3.5,8.2,8.3,3.1,373.0,2.4,0.02,0.005,0.07,0.095,0.18,0.002,"<0,0081",,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cc19bcba-25b5-428a-8e18-bd6546b43a6e,3141fbd7-8984-4e62-9a3c-49f758805e9b,,Utenos RAAD,Siesartis,LTL348,Siesartis,,2022-10-04,12.4,<2,2.6,8.32,8.26,3.4,320.0,0.9,0.02,"<0,005",0.031,0.056,1.08,"<0,015",0.015,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cc8a8005-69c0-416e-a183-079190b50da0,a732e89e-aff3-4ac5-96df-3848f5cd8989,,Utenos,Dūburys,LTL300,Duburys,POINT (6186218 623677),2019-05-15,14.1,<2,4.5,11.7,8.7,3.1,429.0,2,0.02,0.004,0.19,0.214,0.67,0.003,0.011,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cc968445-19c4-46a0-ba78-fb8c3fa4eafc,51df188c-230f-44ef-98ba-3ffea8a79a53,,Vilniaus,Jurgonių tvenkinys,LTL428,Jurgonių,POINT (6012555 579160),2021-08-30,17.6,5.7,3.6,9.1,8.2,1.6,452.0,3.3,0.091,"<0,005",0.054,0.15,0.551,0.017,0.02,,34.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cca72960-fe02-4153-a2fc-8c81da876eb8,37e41dc1-9d37-437d-b817-91292a029b6f,,Vilniaus,Ilgas,LTL359,Ilgas,POINT (6095729 600167),2020-10-08,14.6,2.7,2.6,8.7,8.2,2.1,290.0,2.7,0.108,0.011,0.071,0.19,0.709,"<0,015",0.02,,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,ccbef25c-9699-46c9-841d-030c36044fc1,f5ae96b5-017c-4146-bfe2-caa2bdf4568b,,Utenos,Aisetas,LTL336,Aisetas,POINT (6134224 615363),2021-09-30,11.9,<2,3.1,8.96,8.36,4.9,350.0,1.5,0.022,"<0,005",0.106,0.133,0.508,"<0,015","<0,015",,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,ccdbf6e2-b252-4a45-a02a-888f0b697f38,6f819a18-6f45-436e-9b97-41bbe4d85e74,,Alytaus RAAD,Dusia,LTL43,Dusia,,2022-08-17,23.1,3.5,2.6,8.3,8.7,7.8,336.0,2.1,0.03,0.004,0.05,0.084,0.4,0.007,0.03,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cce45116-d8b7-478b-a8fd-7ce3185e279d,0a63d63f-6341-4696-a58b-4334a0c6d27e,,Utenos,Drūkšiai,LTL52,Drūkšiai,POINT (6169167 664078),2021-08-23,19.0,<2,2.6,9.0,8.4,4.4,253.0,1.7,0.014,"<0,001",0.08,0.095,0.22,0.005,0.018,,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cd03189c-4be3-4764-9d11-0c0614cdf0db,1fb85fe0-c827-4473-ad00-61f3da34c327,,Panevėžio RAAD,Kupiškio tvenkinys,LTL417,Kupiškio,,2022-08-23,24.1,4.4,4.2,10.3,8.4,1.3,434.0,3.5,0.05,0.021,0.36,0.431,0.55,"<0,002",0.024,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cd155d7f-1d43-47a6-a557-dd5b2a1347a3,2d9f59c0-412d-45f1-91bd-d15bce87bf40,,Utenos,Linkmenas,LTL330,Linkmenas,POINT (6138980 626413),2021-10-04,11.2,2.1,3.1,10.0,8.4,3.9,291.0,1.6,0.02,"<0,001",0.03,0.051,0.54,"<0,002",0.011,,8.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cd1773ee-cbf4-41b2-80b6-821bda1d7b13,9124d11f-31f4-41bd-97ed-76f25d27eb9c,,Utenos,Stirniai,LTL343,Stirniai,POINT (6124518 605749),2019-04-25,11.2,<2,2.5,12.3,8.4,5.7,250.0,1.4,"<0,014",0.002,0.08,0.096,0.36,0.015,0.019,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cd1c763f-3375-4f3e-bfbe-34dd6761816a,a475b7b4-48f6-4451-ac3a-e386cd7c595a,,Klaipėdos,Draudenių ežeras,LTL205,Draudenių ežeras,POINT (6132497 371778),2020-07-15,22.0,2.8,4.4,9.8,8.4,1.7,231.0,2.4,0.031,0.001,0.023,0.055,0.78,"<0,005",0.02,,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cd444d47-2009-4257-9716-9dc48c3edba9,c6ecea91-d434-4d3e-b927-c33059b8041c,,Utenos,Asavas,LTL310,Asavas,POINT (6167521 638935),2018-04-19,8.8,<2,3.0,76.658,8.5,4.2,291.0,2.3,0.02,0.002,0.07,0.092,0.32,0.002,0.013,,14.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cd62d85e-53af-4d20-b0b7-b5de943993ae,cb494971-8bfc-42af-9048-dfbc65244967,,Vilniaus,Spindžius,LTL106,Spindžius,POINT (6048288 544856),2021-07-29,24.8,<2,2.7,8.38,8.6,2.5,346.0,1.3,"<0,02","<0,005","<0,015",0.04,0.392,"<0,015","<0,015",,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cd750a92-8107-4597-aa51-00b114926ab9,ee3f83c0-a3c4-4ddc-852a-d376ef4e3066,,Klaipėdos,Kernų tvenkinys,LTL261,Kernų tvenkinys,POINT (6236006 345893),2018-08-22,21.0,98,4.7,,7.1,0.85,424.0,5,0.015,0.002,"<0,003",0.02,1.6,"<0,005",0.056,,9.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cdc9de67-8bcd-42df-8c92-57581b5d7811,1300bd66-8242-4280-a7d5-081848da851e,,Utenos,Šiurpys,LTL311,Šiurpys,POINT (6169946 635569),2018-06-14,20.9,<2,1.0,107.223,8.8,7,90.0,0.8,0.03,0.008,0.05,0.088,0.72,0.002,"<0,0083",,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cde88fbe-8ed8-4549-813f-97847bad40a0,a0271d8c-f153-407c-a974-6dcec507e364,,Utenos,Linkmenas,LTL330,Linkmenas,POINT (6138980 626413),2021-05-10,10.6,<2,3.2,12.8,8.6,3.4,315.0,2.4,0.06,0.01,0.07,0.14,0.4,0.008,0.016,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,ce059a68-0241-4265-bb5b-4a8d3b6cf0b3,578e2a5d-c5ae-414c-b2e2-65748501d0e4,,Utenos,Šventas,LTL39,Šventas,POINT (6166706 644760),2021-09-15,16.4,<2,0.96,9.3,8.2,5.6,83.0,0.93,0.02,0.005,0.02,0.045,0.3,"<0,002","<0,0081",,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,ce28ff9f-fe15-4fda-b52c-bd464a441ff5,6da8b4cf-ceda-41c0-aa38-ca0758d786c0,,Alytaus,Ančia,LTL195,Ančia,POINT (5994964 479239),2017-07-19,20.4,2,2,10.2,8.6,2.6,353.0,2.3,0.08,0.003,0.09,0.173,0.4,"<0,006",0.026,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,ce411d7b-d77b-44fe-9ce3-df42cb0a9756,3f828831-462b-4a93-a743-0c10487e981a,,Utenos,Utenykštis,LTL320,Utenykštis,POINT (6147667 627613),2019-05-06,11.9,2.6,3.5,12.7,8.8,2.2,334.0,4,0.02,0.001,0.05,0.071,0.26,0.017,0.019,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,ce73b8bf-598e-4447-bb6d-e212e37193e5,e25efc18-cf90-4e43-9391-efce4a89a884,,Utenos,Grabuostas,LTL360,Grabuostas,POINT (6114414 584709),2020-09-30,15.1,2.9,2.6,8.5,8.2,1.4,280.0,2.3,0.032,"<0,005",0.028,0.065,0.644,"<0,015",0.015,,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,ce786600-878b-47e2-8228-88b29ac3443d,c3cb5620-ceb7-449c-bc4c-6c4966fe57d4,,Alytaus,Balandis,LTL546,Balandis,POINT (5995701 468082),2021-09-23,13.7,4,2.5,8.0,8.3,6.2,300.0,1.8,0.02,0.002,0.02,0.042,0.5,"<0,007",0.055,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,ce797b6c-1737-4801-86f4-d45cb5d46f18,e5f6dfe6-6792-422f-903c-22b797e02d5e,,Marijampolės RAAD,Stebuliškių tvenkinys,LTL542,Stebuliškių tvenkinys,,2022-05-19,14.2,6,3.9,10.3,8.4,1.6,960.0,4.4,0.03,0.045,4,4.075,4.2,0.027,0.062,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,ce9155bb-f65c-4afe-b7bb-4214ea35432b,92fffb63-9804-4ae2-9234-82aa849f64c8,,Alytaus,Ilgis,LTL374,Ilgis,POINT (6036751 525398),2021-07-15,28.6,3.5,2.6,9.7,8.4,1.4,242.0,3.1,0.01,0.002,0.06,0.072,0.78,0.02,0.07,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,ce91a8ff-9199-4c70-a49c-15da3092b087,f9d9f70a-e51b-4d4c-8f7c-faa7d8b9996e,,Utenos,Suosa,LTL382,Suosa,POINT (6176726 563162),2017-07-25,21.6,2.7,4.6,9.5,8.6,1.3,431.0,3.2,0.07,0.018,0.45,0.538,1.7,0.003,0.015,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,ce9567e0-9d06-496d-ba8b-c4c3067c373d,60bd105f-0260-4d79-931d-426e30adb607,,Utenos,Alnis,LTL65,Alnis,POINT (6127535 606156),2017-06-19,20.1,"<1,7",1.9,10.1,8.7,5.9,164.0,0.6,"<0,014","<0,001",0.02,0.035,0.35,"<0,002",0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cf0b0cd1-2ff7-4494-8c26-6a262f6202f5,5cfacf3d-3029-4334-b05c-ba9a15778950,,Utenos,Čičirys,LTL222,Čičirys,POINT (6187704 628556),2017-06-15,16.9,2.6,3.3,10.2,8.7,5.0,300.0,0.7,"<0,014",0.002,0.04,0.056,0.47,0.004,0.01,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cf1eca09-818d-4126-b721-11b0538cb163,624ba243-f729-46be-a531-802c3ab95825,,Utenos,Ilmėdas,LTL351,Ilmėdas,POINT (6126210 598293),2018-07-23,24.3,<2,3.0,119.421,9.1,4.5,288.0,1.3,"<0,014","<0,001",0.02,0.035,0.25,"<0,002","<0,0083",,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cf29686f-4993-4480-93d2-310e3396055e,4f398bc8-2ad7-47d2-8106-451e70f79a1e,,Utenos,Asavas,LTL310,Asavas,POINT (6167521 638935),2019-01-29,0.7,<2,3.1,10.1,8.1,4.0,331.0,2.3,0.07,0.002,0.11,0.182,0.53,0.005,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cf484650-0146-438f-ba6a-6408c59f9ed8,58e4b7da-91be-4e88-b550-cf6faf3f5a3d,,Panevėžio,Vazajis,LTL292,Vazajis,POINT (6179504 601278),2021-05-20,13.9,2.3,2.7,9.4,8.5,2.4,241.0,2.9,0.05,0.017,0.05,0.117,0.89,0.005,0.027,,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cf4abb7e-be7d-4283-a1be-79a58f6b0160,2f5b2924-c0ad-4299-b57e-51e0aa0810b4,,Kauno RAAD,Švenčius,LTL144,Švenčius,,2022-08-30,23.0,14,2.4,8.4,8.55,0.8,265.0,4.6,"<0,02","<0,005",0.078,0.103,0.256,0.015,0.021,,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cf6e169b-4525-4b6a-a8d4-9161a1eea41d,9e1ff379-ce01-4e7b-aa71-b302cd3f0205,,Šiaulių,Germantas,LTL256,Germantas,POINT (6206649 384054),2021-07-26,24.0,1.7,2.9,5.7,8.3,1.8,202.0,1.3,0.05,"<0,001",0.009,0.06,1.2,"<0,006",0.018,,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cf715ac8-a37a-4fd5-ac7a-61f9e416bd6a,b1ae5963-4e49-4004-b75a-8509616a69bc,,Alytaus,Liškiavis,LTL194,Liškiavis,POINT (5996443 501256),2018-05-16,19.6,3.5,4.2,124.176,8.5,3.3,424.0,2.6,0.09,0.008,0.39,0.488,0.8,"<0,007",0.051,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cf8c7cdc-4dd7-4cd2-ae03-abf4c302f9f2,28f87bdc-4185-4b67-8e47-29a3aeea1142,,Utenos RAAD,Alksnas,LTL228,Alksnas,,2022-07-26,22.8,<2,2.8,9.5,8.4,3.6,285.0,2.2,0.02,"<0,001",0.05,0.071,0.56,0.003,0.009,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,cfd2b520-2cd4-4b1d-8340-57e1afc2636e,90063d06-4df4-421a-bb64-416afd3e9f18,,Utenos,Šventas,LTL39,Šventas,POINT (6166706 644760),2021-06-09,18.9,<2,0.94,9.8,8.2,9.8,84.0,1,"<0,014",0.002,0.09,0.106,0.37,0.002,"<0,0081",,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,d01d7ba8-a2e0-447a-9ac4-5cb3f46276d6,62aba3dd-6a9e-42cb-ab64-438efff6df38,,Utenos,Laukesas,LTL527,Laukesas,POINT (6181714 644152),2020-05-13,11.5,5.3,3.5,10.4,8.4,2.7,382.0,1.8,0.03,0.003,0.22,0.253,0.59,0.005,0.018,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,d02992c6-c674-4f02-95be-6275f649516f,1c5df3e9-9179-46fc-9bd3-01265a0bbea4,,Utenos,Šakių ežeras,LTL531,Šakių,POINT (6171379 658835),2021-05-25,14.6,<2,1.2,7.9,7.7,2.5,114.0,2.6,0.02,0.001,0.15,0.171,0.67,"<0,002",0.026,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,d02b8bec-2811-4daa-b3d9-f9c6d8545882,2b5cfe03-dc68-44bf-9b06-7fccc5afc59c,,Vilniaus RAAD,Monis,LTL370,Monis,,2022-09-28,14.2,<2,1,9.13,8.15,4.0,119.0,2.0,"<0,02","<0,005","<0,015",0.04,0.558,"<0,015","<0,015",,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,d0342404-326c-4df0-9e22-3fd58333b107,b8b86829-c661-493c-978d-dc328e9bb673,,Panevėžio RAAD,Notigalė,LTL147,Notigalė,,2022-10-17,10.1,<2,"<0,06",10.6,5.4,0.9,20.0,1.2,"<0,014",0.003,0.18,0.197,0.25,0.031,0.061,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/ezeru_monitoringas/EzeruValstybinioMonitoringoDuomenys,d054899e-cdd4-4635-9df4-a64f58e5ee2b,4360d6a3-c971-4b1b-a8f6-4f2690004ad0,,Klaipėdos,Paršežeris,LTL436,Paršežeris,POINT (6169161 392511),2019-09-17,14.0,22,3.0,8.9,8.6,1.0,261.0,5.4,0.028,0.001,0.023,0.052,1.3,"<0,005",0.057,,89.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
